Key,Value
506501575,Salón Hearthhart
507550213,Arkcester
508599641,Longhead
509648230,Hordale
510696832,Horwich
511745416,Baeltry
512793995,La Plantación de Copperhart
513842580,Huerto de Moorham
514891165,Ruinas del Palacio Yeomston
515939745,Grimlech
516988325,Stoktry
518036903,La Plantación de Greenton
519085481,Ruinas de la Mansión Greenhouse
520134993,La Cabaña de Yeomhart
521183572,Easthope
522232156,Trogragoth
523280757,Ruinas del Huerto de Hawkham
524329338,Broadwich
525377921,La Convocación de Carolayne
526426503,Mansión Hawkcroft
527475104,Ruinas de la Granja Gaerton
528524598,Mansión Ashsley
529573197,Mártir Silencioso de Mara
530621780,Salón Gothbrone
531670362,Taberna El Genio Gritón
532718949,Lamhope
533767527,Santuario de Vigryl
534816120,Skoanlath
535864703,La Choza de la Vieja Ysyssa
536913290,Refugio El Cervatillo Rojo
537962774,Profeta Eterno de Mara
539011369,Penmont
540059961,El Cementerio de Buckinging
541108555,Ruins of Hearthford Hall
542158082,Wilderwood
543206661,La Ciudadela de Woodford
544255260,Santuario de Vigryl
545303848,La Alquería de Masterfield
546352428,Deermoth
547401008,La Fortaleza de Buckingsmith
548449589,Upwood
549499110,El Hogar de la Vieja Evelyssa
550547695,Salón Copperhart
551596274,La Fortaleza de Hawkham
552644857,La Fortaleza de Hawkford
553694407,La Alquería de Hearthcroft
554742992,Mansión Hearthhouse
555791573,Ruinas del Hogar de la Vieja Belladausa
556840157,Vidente Cantante de Mara
557888749,La Torre de Coppersley
558937330,Posada El Gato Risueño
559985919,El Tugurio de la Vieja Gwynanna
561035442,El Laboratorio de Tristywyr
562084020,Huerto de Kingham
563132636,El Cementerio de Gaerston
564181221,Eastwych
565229805,Granja de la Vieja Lysausa
566279334,Brezal de Fontmore
567327918,Horley
568376509,Amanecer Bendito de Mara
569425107,Relicario de Raen
570474633,Altar Interior de Mara
571523218,La Choza del Viejo Hawkston
572571796,El Túmulo de Inveromaus
573620376,La Alquería de Woodford
574668955,Kirktale
575717543,Renacimiento Plañidero de Mara
576766130,Newdale
577815678,Las Criptas de Ashfield
578864261,La Telaraña de Velothrac
579912850,Ruinas de la Granja Hearthsley
580961442,Ruinas de la Vieja Choza de Wickford
582011008,Cromleigh
583060575,La Alquería de Ashfield
584110154,Granja Yeomcroft
585158737,Aldingwold
586208315,Santuario de Jephre
36383,El Cementerio de Kinghouse
1087958,La Alquería de Hearthcroft
2136538,Cathtale
3185130,Broadton
4235696,Vidente Plañidero de Julianos
5285260,La Plantación de Kingsley
6333851,La Vieja Choza de Wicksly
7382430,Altar de I'ric
8431010,La Rectoría de Balonivah
9480532,Fontley
10529143,La Plantación de Hearthton
11577725,Santuario de Q'Olwen
12626303,La Gruta de Baaloth
13674900,Huerto de Greenfield
14724414,La Alquería de Kingford
15772993,Upwark
16821575,Taberna El Foso Gritón
17870169,La Casa de Stadimar
18918747,Knightscastle
19967360,Árbol Sangriento de Julianos
21016921,Hostal El Erizo Desafortunado
22066460,El Camposanto de Kinghart
23115041,Whiteford
24164610,Granja Gaercroft
25213209,Chesterford
26261795,La Alquería de Mastering
27310393,Castillo Kingfield
28359965,Estrella Perpetua de Julianos
29409477,El Cementerio de Copperford
30458057,Refugio Djen
31506639,Las Tumbas de Wickford
32555237,Taberna El Perro Rojo
33604798,Burgbrone
34653398,Granja Hearthton
35701990,Grimtown
36750569,Granja de la Vieja Lysyvyra
37800088,Huerto de Buckingsley
38848675,Crommont
39897258,Pub El Gigante Oxidado
40946829,Hostal El Gnomo Rojo
41995418,Granja de la Vieja Belladyna
43044009,Las Minas de Trististair
44092589,La Alquería de Moorston
45141172,Gromgon
46189758,El Cementerio de Mastering
47239307,Estrella Temerosa de Julianos
48287891,Blackcart
49336491,Mansión Ashsmith
50386007,Ruinas de la Corte de Ashhouse
51434594,Mansión Hawksley
52483202,La Alquería de Woodsly
53532730,Granja Copperston
54581316,Eastmoth
55629901,Altar Infinito de Julianos
56678486,Mansión Greenham
57727088,Reypath
58775675,El Reformatorio de Agrynak
59825180,Longbrugh
60873792,Presagio Juviloso de Julianos
61922379,Horwick
62970962,La Bóveda de Necromaneon
64020540,Mansión Greenhart
65069133,Ruinas de la Corte de Kingsmith
66118661,Las Bóvedas de Moorston
67167250,Granja Gaerfield
68215840,La Torre de Hearthston
69264418,Mansión Mastercroft
70313006,Huerto de Moorsmith
71362580,Pencroft
72412100,Corte de Graybrone
73460692,El Tugurio de la Vieja Elyrrya
74509275,Castillo Andistyr
75557860,Vidente Juviloso de Julianos
76606443,Mansión Kingcroft
77655025,Profeta Sangriento de Julianos
78703621,Grayham
79754126,Mansión Ashsley
80802705,Ídolo Sangriento de Julianos
81851318,Palacio Masterwing
82899901,Vidente Gentil de Julianos
83948486,El Camposanto de Wickfield
84998011,Refugio Strenner
86046589,Castillo Inveromius
87095172,Refugio El Ratón y el Ciervo
88144751,El Consejo de Lysyrrya
89193380,Redentor Gentil de Julianos
90242883,Tunford
91291465,Altar Ardiente de Julianos
92340049,Lamwick
93389631,Vancester
94438222,Aquelarre de Beldama
95486831,Vanwych
96536362,La Alquería de Greenfield
97584976,Guardia de Moorhart
98634500,La Alquería de Gaersley
99683085,Las Minas de Andistyr
100731676,La Choza de la Vieja Masterhouse
101780275,La Choza del Viejo Masterford
102829840,El Consejo de Barbara
103878420,Merway
104926998,La Caverna de Baalodeusullah
105975582,Daenia
107024168,La Asamblea de Gwynyvyra
108073675,La Alquería de Ashford
109122256,Huerto de Wickton
110170837,El Cementerio de Woodsly
111220475,Corte de Hawkford
112269981,Redentor Plañidero de Julianos
113318605,Vanmoth
114367199,Reymoth
115416754,Horton
116465344,Ruinas de la Vieja Choza de Kingwing
117514869,Granja de la Vieja Carolona
118563449,Distrito de Aldville
119612050,La Alquería de Gaersmith
120660644,Monumento del Sabio
121709229,El Cementerio de Gaerston
122758740,Granja Copperhouse
123807368,Salón Copperford
124856904,Santuario de Jode
125905506,El Castillo de Yeomham
126954090,La Plantación Buckinghouse
128002668,La Alquería de Gaerston
129052258,Monumento a Divad
130100836,La Choza de la Vieja Morgausa
131150355,Charencastle
132198935,Cromham
133247540,Longworth
134296118,Salón Kingsley
135344703,Whiteleigh
136393282,Hostal El Cerdo y el Erizo
137442838,Ascensión Llorosa de Julianos
138492425,La Alquería de Greensmith
139541006,Deerbridge
140590535,Torre Moorhart
141639113,La Cabaña de Yeomton
142687693,Vidente Cantante de Julianos
143736297,Guardia de Ashham
144784878,El Túmulo de Lithaneon
145833466,Palacio Kingford
146883028,La Asamblea Vannausa
147932580,Chestermont
148981173,Penpath
150029770,Holville
151079337,La Vieja Choza de Moorwing
152127924,Wilderwark
153177450,Salón Copperhouse
154226030,La Torre de Yeomhouse
155274620,Arking
156323205,Colina de Mermoth
157371789,Meridge
158420367,Tamwark
159468951,Oráculo Sagrado de Julianos
160517537,Posada El Ave de la Suerte
161566120,Mansión Moorsmith
162615664,Reliquia Silenciosa de Julianos
163664262,La Alquería de Hawking
164713780,La Alquería de Hearthhouse
165762359,Aldingcart
166810942,Refugio Strenner
167859563,Mansión Kinging
168909136,Newtry
169957717,La Alquería de Kingsly
171006296,Graylech
172055814,Crosslech
173104395,Burgpath
174153013,Granja de la Vieja Vannausa
175202549,Salón Wickton
176251136,Mansión Wickham
177299719,Colina de Charenvale
178349314,Ascensión Temerosa de Julianos
179397897,Amanecer Infinito de Julianos
180447423,Chestermoth
181496001,Chesterwood
182544634,Longwark
183594148,Granja de la Vieja Chrystara
184642761,Palacio Wicking
185692306,Arkborne
186740890,Vanbury
187789480,Ruinas de la Torre Coppersmith
188838058,Salón Yeomhouse
189886639,Wilderbury
190936200,Vidente Temeroso de Julianos
191984789,Crossbridge
193033388,Profeta Silencioso de Julianos
194082912,La Plantación de Copperhart
195131507,Longwood
196180085,Corte de Coppering
197228666,Santuario de Jode
198277279,Estrella Plañidera de Julianos
199326807,La Fratría de Morkexa
200375391,Westtry
201423978,Yunque de Ebonarm
202472567,Relicario de Sai
203521155,Westlech
204570678,Palacio Buckinghart
205619279,El Cementerio de Copperfield
206667860,Presagio Interior de Julianos
207716440,Salón Wickwing
208765019,La Plantación de Wickton
209814545,Castillo Nebuchovor
210863141,Merleigh
211911719,El Cementerio de Greenfield
212960302,Salón Hawkcroft
214008880,Luz Cantante de Julianos
215057458,Taberna La Marmota de Plata
216106061,Longwich
217155601,Aldingville
218204180,Posada El Escorpión del Diablo
219252766,Estrella Ardiente de Julianos
220301352,Mansión Greensley
221349949,La Vieja Choza de Woodcroft
222399466,La Mansión Jubula
223448068,La Cabaña de Masterford
224496663,Oráculo Eterno de Julianos
225545242,La Excavación de Bedyn
226594775,La Plantación de Buckinghart
227643357,La Alquería de Buckingcroft
228691952,Las Minas de Rodyctor
229740548,La Choza de la Vieja Lysanna
230790072,La Alquería de Wicksmith
231838664,Aldea de Uptry
232887243,Posada El Cerdo y la Marmota
233935824,Las Criptas de Mastersley
234984411,La Cabaña de Coppersly
236033946,Singshire
237082541,Merdale
238131137,Fortaleza de Ashton
239179729,Castillo Ashhart
240228309,Alma Juvilosa de Julianos
241277831,La Alquería de Hearthsley
242326410,Ripmont
243374990,Huerto de Kington
244423575,Stokpath
245472167,Mansión Hawking
246520759,Mansión Woodfield
247570296,El Tugurio de la Vieja Ysyn
248618891,Charworth
249667477,Gallogate
250716061,El Viejo Tugurio de Hawksley
251765596,Uping
252814179,La Cárcel de Agristair
253862762,Holbeth
254911355,Las Tumbas de Greenford
255960897,Mansión Masterfield
257009479,Castillo Woodsly
258058071,Kirkwick
259106651,El Nido Azriten
260155237,Ripbrugh
261204805,Salón Greening
262253384,Tunmore
263301967,Mansión Gaerwing
264350551,Mansión Masterton
265400083,Knightshope
266448664,Aldbridge
267497251,Ídolo Eterno de Julianos
268545845,Castillo Buckingsmith
269594425,La Alquería de Wickhart
270643010,Mansión Wickcroft
271692531,Gothwold
272741147,La Ciudadela de Hearthford
273790688,El Cementerio de Gaerhart
274839270,Alma Gentil de Julianos
275887864,La Fortaleza de Kington
276936447,Midmoth
277985994,La Alquería de Hawkford
279034605,Roca de Charcart
280083184,Estrella Plañidera de Julianos
281131762,La Prisión de Mordyval
282180346,Altar Bendito de Julianos
283229870,El Tugurio de la Vieja Elyzyvyra
284278456,Mansión Greenford
285327034,Grimcart
286375614,La Convocación de Lysorya
287425179,La Torre de Andoryan
288473758,Morloloth
289522345,La Choza de la Vieja Evelyssa
290570940,Granja de Buckinghart
291619528,Castillo Edwistair
292669064,Corte de Kingston
293717643,La Alquería de Kingfield
294766233,Charendale
295814815,Salón Hawksly
296863393,La Alquería de Woodwing
297911989,Ruinas de la Cabaña de Hearthton
298961507,La Guarida de Veromus
300010091,Pub El Murciélago y el Erizo
301058678,Ruinas de la Mansión Moorston
302112235,Deercastle
303164817,La Cabaña de Buckington
304214387,Salón Hearthwing
102317,Taberna El Hada Risueña
1150898,La Fortaleza de Yeomton
2200451,Refugio El Castor y la Marmota
3249038,Reyham End
4297647,Upbrugh
5347203,La Plantación de Hawkton
6395781,La Alquería de Woodsmith
7444371,Torre Moorford
8494915,Mártir Plañidero de Arkay
9543507,La Casa de Corrección de Mordard
10592095,Blackleigh
11640675,La Plantación de Yeomwing
12689255,Mansión Hearthton
13738833,Tammarket
14788383,Kirkbrugh
15837947,Ipsmore
16886544,Grimbury Derry
17935132,La Alquería de Buckingham
18984686,La Fortaleza de Buckingston
20034217,La Alquería de Yeomston
21082809,Longleigh
22131392,Fortaleza de Hearthham
23180955,Broadcart
24229551,El Santuario Sahiaminx
25278136,Páramo de Longmoth
26326726,Kirking
27375320,La Fortaleza de Kingfield
28424822,Refugio La Rata Almizclera Carmesí
29473401,Lamgate
30521982,Castillo Gaerhart
31570575,Ruinas del Huerto de Moorham
32619161,Árbol Sagrado de Arkay
33667771,Westwell
34717299,Ruinas de la Mansión Ashhart
35765900,Pub El Lince y el Yelmo
36814497,Granja Coppersly
37864020,La Alquería de Wickhouse
38912631,La Torre de Greenhouse
39962191,La Alquería de Hearthsley
41010791,El Viejo Tugurio de Hearthcroft
42059381,Charenhead
43108908,Corte de Gaerhouse
44157501,Riphead
45207103,La Fortaleza de Gaerfield
46256626,Salón Woodwing
47305205,Hostal El Gnomo Aullador
48353810,Posada El León y la Jarra
49402416,El Viejo Tugurio de Hearthcroft
50453974,Ruinas de la Cabaña Gaering
51502553,Mansión Moorsley
52551131,El Hogar de la Vieja Chrystayne
53601704,La Alquería de Hearthhouse
54651219,Corte de Gaerford
55699804,Chesterborne
56748398,Penville
57796983,La Ciudadela de Wickhouse
58847549,Salón Greensmith
59896135,Ruinas de la Torre Kingfield
60944727,Túmulo del Marqués Nebuchobaus
61993314,Refugio El Ratón y el Puercoespín
63041894,La Tradición Evelabyth
64091412,Refugio El Enano y el Tejón
65139992,El Castillo de Buckinghart
66188584,La Alquería de Kingsmith
67237179,Redentor Sagrado de Arkay
68286711,Pub El Ave de la Reina
69336290,Castillo Ashham
70384918,Warmont
71434446,El Cementerio de Mastering
72483035,Refugio Strenner
73531627,El Nido de Sekker
74580205,Taberna El Cervatillo del Rey
75628804,Huerto de Copperton
76678347,Charwark
77726942,Ruinas del Huerto de Greenton
78775535,El Tugurio de la Vieja Gwynabyth
79825063,Granja de la Vieja Elyzorya
80873654,Castillo Yeomsley
81922238,Estrella Ardiente de Arkay
82970820,Charleigh
84019401,Huerto de Woodwing
85067983,El Camposanto de Masterhart
86117570,Kirkmore
87167087,La Alquería de Yeomhart
88215680,Hostal El Goblin del Rey
89264263,Refugio de Phen
90312841,Eastmore
91361435,Mansión Kingfield
92410014,Hondonada de Easttower
93458595,Granja Greencroft
94507181,Torre Kingwing
95556726,Hostal La Guardia Voladora
96605304,Laboratorio Mordistair
97653884,La Alquería de Gaerford
98702479,La Alquería de Masterham
99752053,Renacimiento Bendito de Arkay
100801584,Hostal El Zorro y el Puercoespín
101850178,Torre Buckingfield
102898774,Granja de la Vieja Carolabyth
103947361,Tunborne
104996873,Posada El Sacerdote Risueño
106045462,Alma Eterna de Arkay
107094076,Huerto de Hawking
108143605,Penford
109192193,Penwych
110240771,Ipsford
111289349,La Alquería de Yeomsley
112337960,Altar Sangriento de Arkay
113387489,La Alquería de Moorfield
114436114,Granja de la Vieja Chrystabyth
115484694,La Plantación de Hearthfield
116534209,Midgate
117582800,El Viejo Tugurio de Wickhouse
118631382,Ruinas de la Cabaña de Ashing
119680960,Horvale
120729540,Baellech
121778120,La Alquería de Hearthcroft
122826723,Grimpath
123876239,El Agujero de Sahatexah
124924856,Ruinas de la Vieja Choza de Lysausa
125974405,Torre Hearthsly
127023000,Holwall
128071603,Distrito de Horwood
129122120,Knightswell
130170704,Tuncester
131220303,Refugio El Enano y el Gato
132268881,La Alquería de Hawkton
133317464,Pub El Topo y la Espada
134366999,Ruinas de la Mansión Masterford
135415589,Stokville
136464168,Roca de Wilderway
137512746,El Culto de Morgausa
138561350,Corte de Buckingsley
139610902,Posada El Foso Salvaje
140659500,Palacio Hawkham
141709035,Ruinas del Viejo Tugurio de Vannyvyra
142757626,Distrito de Gallolech
143806223,Choza del Viejo Vyctyn
144855775,Hostal La Daga Blanca
145905364,Deermore
146953950,Granja de la Vieja Ysausa
148003506,Granja de la Vieja Elyzyrrya
149052084,Aldworth
150100672,Salón Greensley
151150218,Gothton
152198801,La Cabaña de Copperston
153247417,La Cabaña de Buckinghart
154296967,El Templo de Gerith
155345573,La Alquería de Kingford
156395104,La Plantación de Masterhart
157443701,El Tugurio de la Vieja Vannolda
158492286,Torre Yeoming
159540883,Ruinas de la Fortaleza de Kinging
160590425,Granja Buckingsly
161639009,Colina de Wilderville
162687606,Aldwich
163736184,Castillo Hearthfield
164785725,La Alquería de Woodsley
165834307,La Alquería de Woodcroft
166882906,Mártir Perpetuo de Arkay
167931491,Charidge
168981041,Shalgora
170029632,Castillo Hearthcroft
171079189,Posada El Murciélago y el Lobo
172127795,Refugio El Tejón de Plata
173177335,Roca de Baelton
174225941,Mansión Moorwing
175274519,La Plantación de Moorton
176324069,El Hogar de la Vieja Carolausa
177372674,Ascensión Sagrada de Arkay
178422212,Posada El Pícaro y el Erizo
179470816,Burgdale
180520367,Castillo Wicking
181568965,Mansión Yeomsmith
182618552,Pub El Sapo y la Jarra
183668098,El Convento de Sahuliva
184716680,Chestertown
185765272,Mansión Moorham
186814834,Mansión Hearthsley
187864406,Mansión Gaersmith
188913010,Granja Gaercroft
189963559,La Alquería de Hawkcroft
191012140,Salón Chesterleigh
192061722,La Alquería de Copperhouse
193110309,Torre Yeoming
194159864,Mansión Ashing
195209466,Baelwark
196259026,Mansión Hawkston
197308606,La Alquería de Moorston
198360173,Huerto de Ashsley
199408754,Ruinas de la Alquería de Kingford
200458340,Corte de Kinging
201507911,La Fortaleza de Coppersmith
202560477,Castillo Greenfield
203611055,Amanecer Silencioso de Arkay
204659633,Posada El Zorro y el Escorpión
205708232,Westmore
206757801,Posada El Erizo Blanco
207807359,Baelborne
208856938,El Hogar de la Vieja Lysanna
209905538,Salón Masterton
210955079,Salón Wickford
212003668,Distrito de Westdale
213053235,Mansión Woodham
214101830,Granja Wooding
215150415,El Viejo Tugurio de Yeomfield
216199970,La Alquería de Gaerhouse
217248570,La Alquería de Masterwing
218298126,Huerto de Ashing
219347689,Aquelarre de Salto del Dardo
220397286,Fontton
221445866,El Cementerio de Ashsmith
222494447,Salón Moorsmith
223544009,Salón Woodsmith
224592592,Ruinas de la Torre Yeomsley
225642153,Mansión Masterston
226690748,Torre Mastersley
227739327,Salón Moorton
228788888,La Alquería de Buckinghart
229838455,Torre Yeomfield
230887052,Taberna El Ratón Almizclero Muerto
231936622,Granja Moorcroft
232986202,Guardia de Coppersley
234034781,Aldbrugh
235084334,Corte de Moorsmith
236132915,Taberna La Pluma y la Calavera
237182500,La Alquería de Woodston
238232067,Final de Newfort
239283638,La Cabaña de Wooding
240332220,Taberna El Cazador Verde
241380799,Corte de Buckinghart
242431370,La Casa de Barelion
243481940,Ruinas de la Guardia de Yeomsmith
451180,Damu-Ij
1499762,La Choza de la Vieja D'urdca
2550325,El Nido de Trogrugoth
3598903,La Fortaleza de Dozon
4647481,Paja
5696063,Refugio El Cerdo y el Castillo
6744641,La Alquería de Nilpte
7794211,El Agujero de Jubulululla
8843782,Papyrydai
9893369,Presagio Sangriento de Julianos
10942939,Ruinas de la Alquería de Dhirtum
11991517,Fortaleza de Dhurht
13041110,Ruinas del Huerto de Mhoghton
14090677,Reliquia Temerosa de Julianos
15140240,Ruinas de la Torre Darhtin
16188823,Hostal El Cerdo y el Goblin
17237401,Castillo Glar
18285987,Corte de Fairgt
19334569,Refugio El Castor y el Abismo
20384117,Teatro Kieran
21432700,Fortaleza de Lellten
22481284,El Asilo de Dorkum
23530863,Pub El Lince y el Dragón
24579454,Osaaqton
25628995,Ídolo Cantante de Julianos
26677575,Mansión F'oz
27726153,Pub La Cabra Voladora
28774732,Granja Shuchim
29823311,Fortaleza de Raerhter
30871891,Mansión Glaj
31920477,Ruinas del Viejo Tugurio de Nhurdti
32969056,Corte de Kozta
34017636,Fortaleza de Faerd
35067198,Fortaleza de Lhir'kern
36116757,La Ciudadela de Caiske
37165345,Ruinas de la Vieja Choza de Klurkim
38213929,El Tugurio del Viejo Baishi
39262516,Granja de la Vieja Fhojba
40312067,Taberna El Foso Gritón
41360653,Refugio El Enano y la Jarra
42410213,Renacimiento Bendito de Julianos
43458791,La Ciudadela de Vozun
44507374,La Plantación de Tlithir
45555953,Pub El Cervatillo Sucio
46604536,Mansión Klesh
47653120,Refugio El Sacerdote Verde
48702664,La Torre de T'ircten
49751260,La Alquería de Caeghton
50799843,Mansión Thirten
51848421,Taberna El Tejón Oxidado
52897970,Oráculo Temeroso de Julianos
53946549,El Nido de Yeithoth
54995127,La Choza de la Vieja T'erdca
56043707,Castillo Dirkom
57092310,Taberna El León y el Ogro
58141864,La Fortaleza de Fhorcur
59190442,Corte de T'us
60239020,Makeliria
61287598,Castillo Garomyth
62336179,El Foso de Homunasuna
63384757,Mártir Temeroso de Julianos
64433344,La Alquería de Saochin
65482884,Tulaoanu
66531463,Relicario de Raen
67580057,La Vieja Choza de Curpten
68628643,La Vieja Choza de Grirch
69677222,Teatro Kieran
70726777,Guardia de Merpir
71775358,Mansión Rlozar
72824913,Alma Cantante de Julianos
73873495,Mansión Sishten
74922075,Umbelibu
75970667,Pub El Foso Danzante
77019246,Ruinas de la Alquería de Vlachar
78067824,La Choza de la Vieja Shrez-si
79117383,Guardia de Curt
80165962,La Alquería de Fhazum
81214555,Granja B'erchur
82263135,Abibon-gora
83312681,Wadijoniton
84361268,La Plantación de Nhurnem
85409848,Pub El Ogro Verde
86458426,El Cementerio de V'irmam
87507004,Salón Corrimon
88555582,El Hogar de la Vieja Fafylki
89604169,Hostal El Dragón Sucio
90653698,El Tugurio de la Vieja Burktha
91702276,Fortaleza de Lhur
92750863,Taberna El Gigante Risueño
93799443,El Cementerio de Cirm
94848043,Granja de la Vieja M'urcta
95897593,La Plantación de Faortrn
96946179,Mártir Bendito de Julianos
97994759,Mansión Gruct
99043338,Posada El Ratón Almizclero Oxidado
100091918,Refugio El Djinn Muerto
101140497,Las Criptas de C'uchun
102189078,Atruhda
103238607,Cudogudax
104287185,Mansión Gorhtur
105335769,El Viejo Tugurio de Cyertun
106384356,Torre Shrajten
107432934,El Hogar de la Vieja Rivja
108481532,Mansión Klirgem
109531082,Taberna El Djinn y la Pluma
110579675,Bubuweyn
111628255,Salón Raicher
112677791,Refugio de Phen
113726372,Mansión Talpir
114774965,Torre Cavrn
115823544,Posada El Zorro y el Foso
116872122,Choza de la Vieja Rhejba
117920716,Rhogusa
118969295,Redentor Juviloso de Julianos
120018855,La Alquería de T'as
121068397,La Vieja Choza de V'ajum
122116976,La Alquería de Sarm
123165567,El Tugurio de la Vieja Lhag-i
124214152,Santuario de Q'Olwen
125262730,Corte de B'uch
126311314,Mansión Shrush
127359894,El Viejo Tugurio de Caujur
128408473,Castillo V'urkir
129457052,La Fortaleza de Gevom
130505634,Jalenis
131555153,Ruinas del Salón Saerk
132603731,Taberna El Grifo Carmesí
133652330,Santuario de Bandi
134700917,Laboratorio Rlifyler
135749512,Dagirgoth
136799061,Guardia de Stught
137847660,Granja de la Vieja Shoght-e
138897189,Salón Flightke
139945768,La Plantación de Blorcom
140994350,Cerettunia
142042934,Issaqumbaa
143091521,Granja Grirnen
144140099,Fortaleza de Rugrn
145188680,Mansión Vightte
146237273,Rhaniriza
147285853,La Plantación de V'eldin
148335379,Mansión B'act
149383964,Ruinas de la Vieja Choza de Starte
150432545,Ruinas de la Fortaleza de Lharkar
151481123,Posada El Rata y el Picaro
152529710,Posada El Bárbaro Salvaje
153578291,La Plantación de Vildke
154626869,La Alquería de Rlactum
155675450,Akhemirea
156724029,Akhyrybu
157772607,La Alquería de Merrn
158822134,La Guarida de Morehar
159870733,El Cementerio de Nus
160919313,Castillo T'ich
161967904,Fortaleza de Rairm
163016493,Tasandaplex
164066011,Granja de la Vieja Shus-i
165114592,Ruinas del Viejo Tugurio de F'esh-e
166163176,El Cementerio de Greght
167211772,Mansión C'allem
168260351,Salón Kerpe
169308930,Torre Maecter
170357510,Ruinas de la Fortaleza de Nalprn
171406098,El Cementerio de V'urpe
172455627,El Cementerio de Krirg
173504211,El Nido Grumdred
174552797,Refugio El Sapo y el Ogro
175601395,Penazar
176650933,Oráculo Plañidero de Julianos
177699513,Gysaka-Ij
178748105,Salón Mholl
179796694,El Cementerio de Cyorkur
180845281,La Alquería de Nhurchen
181893859,Mansión Ghusta
182943378,Ascensión Eterna de Julianos
183991957,Mogakareg
185040557,Relicario de Raen
186089148,Hostal El León y la Daga
187137731,Oráculo Ardiente de Julianos
188186309,Taberna La Marmota Salvaje
189235845,Refugio El Lince y el Ratón Almizclero
190284441,Palacio Klizem
191333021,Maaqrana
192381599,La Fortaleza de Sairhtten
193430183,Memi-Hassi
194478770,Pub El Castillo de Oro
195528280,Tsetudax
196576859,Torre Boorke
197625443,La Alquería de Chelp
198674032,Mansión Vlerc'kern
199722610,Huerto de Rlefylt
200771203,El Nido de Moredred
201820745,Tsetandasia
202869333,Mansión Shejt
203917946,Huerto de Mhernte
204966526,La Torre de Khurpem
206015104,Teatro Kieran
207063682,Tsetono
208112261,Pheonuthuweyn
209161765,Taberna El Topo y el Gigante
210210343,La Plantación de Rashim
211258923,Guardia de Board
212307503,La Alquería de D'arnrn
213356112,La Torre de T'uzun
214404691,Pub El Cazador de Oro
215454235,Mansión Ghurk
216502817,Isfibia
217551397,Granja Vlargten
218599975,La Alquería de Dhar
219648564,Hostal La Jarra Inquieta
220697153,Salón Slorton
221745731,La Plantación de Maurken
222794312,Profeta Bendito de Julianos
223843833,La Alquería de Cort
224892411,Mansión T'old
225941010,Elii-Korom
226989591,Refugio Strenner
228038177,La Alquería de Duth
229086774,Umbaus
230135354,Torre Bechur
231184859,La Alquería de Bildta
232233437,La Ciudadela de Grorger
233282022,Huerto de Mirpun
234330601,La Alquería de Shothin
235379181,Ramallabi
236427761,Ramoparia
237476365,El Cementerio de Chujam
238524945,La Fortaleza de Dosum
239573523,Relicario de Sai
240622102,Khajeraara
241670681,Taberna El Castor y el Puercoespín
242719259,Ruins of The Gloge Farmstead
422217,La Tumba de Lithelaus
1472793,Refugio El Ciervo Sediento
2522384,Granja de la Vieja Chistka
3571939,Amanecer Gentil de Zenithar
4620529,Castillo Sall
5670107,Granja Nild'kern
6719678,El Aviario de Moriker
7768256,La Choza de la Vieja Nhernti
8817816,Mansión F'aven
9866412,Árbol Santo de Zenithar
10915971,El Viejo Hogar de M'ormum
11964554,Agurea
13013144,Redentor Infinito de Zenithar
14062727,Hostal El Castor y el Yelmo
15112282,La Vieja Choza de Mhilp'kern
16160874,La Vieja Choza de Glicht
17209457,Bubiton
18258035,Vermhoth
19307573,Guardia de Stifylir
20356153,Las Bóvedas de Beghtem
21404742,El Reformatorio de Glarcer
22453335,Kalereg
23501917,Mansión Mijke
24551464,Granja Meg
25600053,Byry-Hassi
26648635,Pub El Topo y el Dragón
27697213,Huerto de T'ashten
28746754,Mansión Tlactrn
29796342,Sedettu-Thar
30844947,La Alquería de B'uld
31894520,Pub El Zorro y el Foso
32944070,Mansión Mhurd
33992663,Salón Tuldam
35042205,El Tugurio de la Vieja M'urkfa
36090806,Akhakadisu
37139395,Las Minas de Gocht
38188936,Hostal El Tejón de Plata
39237520,Hostal El Bárbaro Risueño
40286098,Salón Mes'kern
41334702,Pythuwan
42383281,Gysator
43433818,Tsetejer
44482396,Refugio El Castor y el Abismo
45530996,Papiiton
46579580,Castillo Sharg
47628158,Amanecer Juviloso de Zenithar
48676737,La Alquería de Gerchom
49726284,Pub El Murciélago y el Gigante
50774863,La Alquería de Mazten
51824429,Mansión Chafylir
52873035,Mansión Vloston
53921619,El Nido de Norlotor
54971181,Zenascuja
56019767,Corte de Dirn
57069315,Ramissi-Thar
58117895,Salón M'eg
59166478,Mansión Glirt
60215059,Khajoasa
61264616,Palacio Slirner
62313197,Refugio El Gigante Volador
63361797,Presagio Interior de Zenithar
64410377,Torre Boov
65459927,Cudohaus
66509499,Estrella Santa de Zenithar
67558077,Berbilania
68606657,Berbillia
69655238,Appoguza
70703828,Ruinas de la Fortaleza de Caj
71752409,La Ermita de Gerexulla
72800987,Taberna La Jarra y la Pluma
73850519,Las Tumbas de Krarcht
74899129,Palacio Furg'kern
75948681,Salón V'urmom
76997259,Salón F'ivir
78045848,Pub El Castillo Sucio
79094443,Pub El Cerdo y el Djinn
80143981,Palacio Klormte
81192574,Akhilah
82241157,Refugio El Ave Inquieta
83289750,Las Criptas de V'ild
84339323,Ídolo Eterno de Zenithar
85388865,Mogiga
86437446,Renacimiento Santo de Zenithar
